"Feature","Gain","Cover","Frequency"
"SH3GLB1",0.000128033846083969,7.69988191691484e-05,0.000176949392473753
"UBE2V2",0.00012765839965755,6.32185395526625e-05,5.89831308245842e-05
"GZMM",0.000127135095248578,0.000332949839366371,0.000648814439070426
"SATB1",0.000126753606570676,3.35658431859059e-05,5.89831308245842e-05
"CYTIP",0.000126212447990026,0.000141122640327372,0.000766780700719594
"VMP1",0.000126108830191645,0.000246359030016363,0.000353898784947505
"FCGR3A",0.000125773789618383,0.000110354950948498,0.000176949392473753
"RPL39",0.000125343117922011,0.000715863851401714,0.000471865046596673
"RAN",0.000125124197610351,0.000108945325920916,0.000766780700719594
"XRCC5",0.000125077440578567,0.000489289239439445,0.00070779756989501
"TUT4",0.000124509805124496,5.95573943765481e-05,0.000353898784947505
"LDHA",0.00012428783188577,0.000146667184723262,0.000943730093193347
"S100A6",0.000124007144317587,0.000269255746749591,0.000884746962368763
"MGAT4A",0.000123844548693067,1.84227639243202e-05,0.000117966261649168
"EMP3",0.000123791722151522,0.000228584979631697,0.00117966261649168
"TIMM17B",0.000123285090722209,0.000296365942526805,0.000294915654122921
"TNF",0.000122146394357212,0.000180593360897548,0.000648814439070426
"RSL1D1",0.000122005896109548,0.000503485591334453,0.00070779756989501
"CUTA",0.000121998563632936,9.75479488507508e-05,0.000589831308245842
"NCOA7",0.00012189703563582,7.6326937288792e-05,0.000294915654122921
"SYF2",0.000121727389203554,9.63583722349256e-05,0.000648814439070426
"RPLP0",0.000121391349160122,0.00049957435631392,0.000943730093193347
"ERVK3-1",0.0001207447555626,0.000239082794853717,0.000117966261649168
"COX4I1",0.000120627335989778,0.000151992697205638,0.00070779756989501
"ARPC2",0.000120177011075421,0.000171743805394261,0.000943730093193347
"SMCHD1",0.000119681246612686,3.88381849910043e-05,0.000117966261649168
"RPL38",0.000119456383996558,0.000139838333894603,0.000471865046596673
"BRD2",0.000119269692054843,0.000150203347530906,0.000412881915772089
"CD14",0.000119096147688913,9.11542452810873e-05,0.000117966261649168
"SRPK1",0.00011896922406338,0.000275293965245568,5.89831308245842e-05
"ENO1",0.000118866533046431,8.95788684863104e-05,0.000648814439070426
"SLC25A6",0.000118791182081684,0.00021233645853186,0.000943730093193347
"U2SURP",0.00011875759079787,9.128203474855e-05,0.000294915654122921
"FAAP20",0.000118328690889527,0.00146614839755326,0.000117966261649168
"EIF3K",0.000118224891369298,5.97344019069701e-05,0.000589831308245842
"SERTAD1",0.000117968463667974,0.000709580516083487,0.000530848177421257
"ATP5PO",0.000117915982397942,9.25143981211491e-05,0.000353898784947505
"HSPA1B",0.000117271196932819,0.000243308769006863,0.000412881915772089
"DENR",0.000117205468139985,6.59091126592055e-05,0.000117966261649168
"APBA2",0.000117030778926405,0.000168943665506049,0.000176949392473753
"NCK2",0.000117021238529325,0.000146490439136618,0.000471865046596673
"INPP4B",0.000117001367245122,0.000584744648466722,0.000589831308245842
"ANKRD12",0.000116754652576635,0.000267243518106458,0.00106169635484251
"PRDM1",0.000116616207785867,0.000165682739145489,0.000471865046596673
"PAXX",0.000116440400982915,0.000308724559430758,0.000353898784947505
"SP100",0.000116105778369906,3.94053792812533e-05,0.000353898784947505
"CD151",0.000115796451438298,0.000487758893516791,0.000117966261649168
"CALM2",0.000115133212119395,0.000195712474258272,0.000884746962368763
"DYNC1LI1",0.000114962766110993,0.000216904007371211,0.000235932523298337
"TMEM59",0.000114866326325653,0.00012095017015976,0.000530848177421257
"GPR174",0.0001146417362923,0.000362986173898511,0.000176949392473753
"SNHG8",0.000114589436744117,3.30532465800819e-05,0.000294915654122921
"AHNAK",0.000114261347031585,0.000309304025982475,0.000530848177421257
"GPR183",0.000113967212046565,9.5610855066142e-05,0.00070779756989501
"GRK6",0.000113762565986154,6.56681634797488e-05,0.000294915654122921
"FAM107B",0.000113389700009994,0.000553955385867464,0.00070779756989501
"PCNA",0.000112912425745409,0.00174073453597679,0.000353898784947505
"WBP11",0.00011244981643405,4.54251131476594e-05,0.000176949392473753
"GADD45A",0.000111967644765631,0.000143286530508221,0.000412881915772089
"XRCC6",0.000111481920435061,1.12952580929238e-05,0.000117966261649168
"LIMS1",0.000111320387883359,0.000142787085825806,0.000235932523298337
"YPEL5",0.000111178563066197,0.000162454215621199,0.000471865046596673
"AC025164.1",0.000111115750909041,6.10216757326841e-05,0.000176949392473753
"CSNK1G2",0.00011106042569207,0.000574105758927137,0.000235932523298337
"NOP53",0.000110904054040884,6.76447990459741e-05,0.000471865046596673
"SAT1",0.000110870898889508,0.000234534074689496,0.000530848177421257
"TUBA1C",0.000110523737468909,0.000154819219132841,0.000294915654122921
"GBP4",0.000110166472313497,1.80460320825704e-05,5.89831308245842e-05
"PSMD2",0.000110079209481539,5.67997089283768e-05,0.000117966261649168
"C19orf25",0.000109895470519873,0.000264539945551243,0.000235932523298337
"EIF4B",0.000109647529228904,3.47331389421867e-05,0.000176949392473753
"PCBP1",0.00010959182239605,8.45897543683216e-05,0.000412881915772089
"TMBIM4",0.000109560820648587,8.59974324108088e-05,0.000412881915772089
"POLR1C",0.000109509366107002,0.00392574748774236,0.000176949392473753
"TAF10",0.000109335022164936,2.43228754956778e-05,0.000176949392473753
"DEK",0.000109316640999895,7.26809692133535e-05,0.000530848177421257
"ANAPC16",0.000109218511201359,0.000153966783707041,0.00070779756989501
"TPI1",0.000108790965120792,8.7192459021055e-05,0.000943730093193347
"SF3B1",0.000108536863459138,0.000107204580500589,0.000530848177421257
"PDCD5",0.000108232724686322,5.01072057004569e-05,0.000235932523298337
"PIK3IP1",0.000107952200667803,0.000404435656862002,0.00070779756989501
"MBP",0.000107088131447321,9.86819699280383e-05,0.000294915654122921
"RSRP1",0.000107047771024627,0.000137701623312904,0.00106169635484251
"TUBB",0.000106893198419747,0.000246558029095291,0.000825763831544178
"POLR2I",0.000106828877971244,3.06287047471187e-05,0.000117966261649168
"TSPO",0.000106764920966438,0.00012278684173727,0.000648814439070426
"PSME2",0.000106530463436676,0.000285958752032674,0.00106169635484251
"H2AFY",0.000106378698434366,2.04006994354129e-05,0.000235932523298337
"WBP4",0.00010622114559116,9.48014487928508e-05,5.89831308245842e-05
"ATP5F1B",0.00010621744755153,0.000231840025940887,0.000353898784947505
"RIPOR2",0.000106206998545205,0.000222367747976074,0.000117966261649168
