"Feature","Gain","Cover","Frequency"
"AC007563.2",0.000153072894778254,0.000135723221210209,0.00016923337282112
"CCNI",0.000152783082632595,4.05724474320649e-05,0.000338466745642241
"MBNL1",0.000152711891254491,0.000132607496991488,0.000338466745642241
"VDAC1",0.000152639176654768,0.000113917887245043,0.00016923337282112
"RPL11",0.000152355072743663,2.57773429140434e-05,0.000338466745642241
"VCAN",0.000152189533941627,0.000277779306624279,0.0016923337282112
"RAD21",0.000152074015275796,0.00078809442589841,0.00016923337282112
"RPS9",0.000150140154648503,8.6405669403876e-05,0.000507700118463361
"GNG12",0.000149260132590577,1.19385894027031e-05,0.00016923337282112
"G0S2",0.000148683154704498,1.7863555419671e-05,0.00016923337282112
"RPL22",0.000148443655030505,5.26095020215925e-05,0.000507700118463361
"TGFB1I1",0.00014841926809852,0.000273839052316179,0.00016923337282112
"SEPT7",0.000148414729205816,8.88188683982887e-05,0.000338466745642241
"KRT10",0.000147480717403831,0.000150984552070402,0.000507700118463361
"TBCA",0.00014724287942615,0.000269019636908269,0.00118463360974784
"DST",0.000146217643573856,0.000141520929872978,0.00016923337282112
"ZFAS1",0.000145702825438703,8.45278674863724e-05,0.000338466745642241
"SUDS3",0.000145428660933315,3.65369804365055e-05,0.00016923337282112
"TIMP3",0.0001442407480893,0.000216243314148499,0.00135386698256896
"EFHD2",0.000144004079453469,0.000236015319087286,0.00016923337282112
"IER3",0.000143693557648219,5.61395553183555e-05,0.000338466745642241
"FN1",0.000143688418698514,0.000145159440071211,0.00135386698256896
"IFNGR1",0.000143473813697046,2.86614269642045e-05,0.00016923337282112
"TLN1",0.000143001753469771,0.000129783518763629,0.000507700118463361
"LINC01615",0.00014259409936066,0.000163879827336261,0.00016923337282112
"THUMPD3-AS1",0.000142399527031397,7.20994882756341e-05,0.00016923337282112
"PTMA",0.000142194769119185,0.000180456679368598,0.000846166864105602
"STK4",0.000141572956204837,0.000209565990591354,0.00016923337282112
"LIMCH1",0.000141510457960217,0.000121729243424673,0.000507700118463361
"FJX1",0.00014128111309702,0.00117810550213911,0.00016923337282112
"CRTAP",0.00013950814467652,0.000773544718111664,0.00016923337282112
"TNC",0.000139403519353178,0.000468381105159925,0.00016923337282112
"FBL",0.000139306279346777,0.000292647168317969,0.00016923337282112
"CHCHD10",0.000139183313819696,0.000146061759332464,0.000507700118463361
"CIRBP",0.000138418733497217,6.91066545533147e-05,0.000338466745642241
"HCG17",0.000138134537269649,0.00019414542175381,0.00016923337282112
"FBLN2",0.000137577130473465,0.000675468586935579,0.00016923337282112
"NDUFC1",0.000137480705929144,8.39858391533741e-05,0.000507700118463361
"NUDT14",0.000137436270938877,8.03438888995538e-05,0.00016923337282112
"ATP5IF1",0.000136879664218695,0.000104825878882241,0.00016923337282112
"MYL12B",0.000136789901845698,0.000142542919153061,0.000507700118463361
"HSBP1",0.000136776362097972,0.000162325288174212,0.000338466745642241
"SH3BGRL3",0.000136758406546157,9.65568123278349e-05,0.000676933491284481
"QRICH1",0.000135872953203063,4.48699478532608e-05,0.00016923337282112
"SYNPO2",0.000135858936486951,0.000341700984969041,0.00118463360974784
"RRAS",0.000135538936858293,7.03754202465418e-05,0.000338466745642241
"DNAJC15",0.000135267972656913,0.000298458695757224,0.000338466745642241
"RPL23",0.000134909584766234,0.000170245013424106,0.000846166864105602
"CMTR1",0.000134801836069268,8.38820153480458e-05,0.00016923337282112
"RAB7B",0.000134504838625668,0.000111990812020703,0.00016923337282112
"MARCH6",0.000132363712155619,0.000435602645286408,0.00016923337282112
"PITPNA-AS1",0.000132123073911931,0.000115934286806374,0.00016923337282112
"LAMP1",0.000131811259676217,6.94834431098527e-05,0.000676933491284481
"S100A11",0.000131748730659443,9.32581869408832e-05,0.000846166864105602
"BORCS8",0.000131294933705522,0.000664379311575926,0.00016923337282112
"TMEM119",0.000130798886584263,0.000919921396234967,0.00016923337282112
"RAB30-AS1",0.000130632470775841,0.000781050070367913,0.00016923337282112
"KRT7",0.000129901662892294,0.000310215634671481,0.000338466745642241
"TIRAP",0.000129687765650366,0.0001983488915492,0.00016923337282112
"EIF4B",0.000129532304728741,0.00018533208717064,0.00016923337282112
"RAD23A",0.00012771067014681,2.77230109069051e-05,0.00016923337282112
"SPON1",0.00012732200245667,0.000189799445825904,0.00016923337282112
"VPS72",0.000125925669814126,5.3678382187036e-05,0.00016923337282112
"NBL1",0.00012572589699085,6.11325178710055e-05,0.000507700118463361
"SERPING1",0.000125637765542011,0.000463228868033588,0.00135386698256896
"RPL31",0.000125627256851445,8.55261057443696e-05,0.000676933491284481
"KCNMA1",0.000124989650129097,0.000241693591947774,0.000846166864105602
"TMEM248",0.000124531668162242,2.49898245291127e-05,0.00016923337282112
"XPNPEP3",0.00012383800996152,0.000114252055708636,0.00016923337282112
"MED13",0.000123677417783228,0.000130651554577285,0.000338466745642241
"HES1",0.00012363501375512,0.000213509933810126,0.000338466745642241
"ANXA2",0.000123426140067321,0.000320856502444979,0.000676933491284481
"HTRA1",0.00012291252973921,0.00012630691075601,0.000676933491284481
"ACTC1",0.00012286162490358,0.000213720201718442,0.000338466745642241
"COMMD5",0.000122809804596372,0.000103749792898233,0.000338466745642241
"RPL18",0.000120906846904658,9.81034905969036e-05,0.000507700118463361
"MMEL1",0.000120525418363728,0.000914753700816289,0.00016923337282112
"NOP53",0.000119655328018482,0.000296415214907228,0.000507700118463361
"TRAPPC2",0.000119292562788907,0.00101280400961767,0.00016923337282112
"RGS14",0.000119056232646769,0.00222414144414935,0.00016923337282112
"CPED1",0.000117982299860889,2.92283060391867e-05,0.00016923337282112
"SOD2",0.000117878336138856,0.000396169595499691,0.00016923337282112
"TRMT112",0.000117141666159987,5.95579385553446e-05,0.000507700118463361
"COX8A",0.000116980512389885,0.000423438813669592,0.000338466745642241
"FDPS",0.000116588952117276,0.000128711919490418,0.00016923337282112
"ADI1",0.000116555025817575,2.38386465231962e-05,0.00016923337282112
"BRI3",0.000115913149458869,0.000150745094924465,0.000338466745642241
"COL6A2",0.000115760104151327,0.000321942183988295,0.0016923337282112
"RACK1",0.00011570579129965,0.000182319432872725,0.000676933491284481
"CD9",0.00011558697232031,0.000169521459945113,0.000846166864105602
"MGMT",0.000115568147455147,0.000133348997313673,0.00016923337282112
"ANXA7",0.000114980030049347,0.000263126455724055,0.00016923337282112
