"Feature","Gain","Cover","Frequency"
"DNAJC8",4.80923055894514e-05,2.38836434054068e-05,0.000470145745181006
"PGF",4.80771163450029e-05,9.48002841354162e-05,0.000470145745181006
"RGS16",4.78894224644449e-05,9.50706553657063e-05,0.000940291490362012
"RPS5",4.77473649621335e-05,7.43216220562655e-05,0.000940291490362012
"PFDN5",4.74963929637826e-05,0.000144889113578063,0.00141043723554302
"NCBP2-AS2",4.73186057905221e-05,0.000204512850431527,0.000940291490362012
"LY6E",4.72752690164577e-05,0.000207176121806827,0.000470145745181006
"ENO1",4.69148645650874e-05,7.67850904578439e-05,0.00141043723554302
"CAPZB",4.68862895649519e-05,2.90544023959853e-05,0.000470145745181006
"METTL26",4.66391928832825e-05,0.000119426504221429,0.000470145745181006
"PAM",4.60915438634332e-05,0.000182441148938975,0.000940291490362012
"IFRD1",4.57161592225401e-05,3.31326050835835e-05,0.000470145745181006
"ITGB1",4.54020807186487e-05,0.000225930873137424,0.00141043723554302
"FN1",4.51327742912963e-05,6.79668667845838e-05,0.000940291490362012
"VAMP5",4.49127237006045e-05,3.6415868998732e-05,0.000470145745181006
"NOLC1",4.4570609995117e-05,5.78003071411908e-05,0.000470145745181006
"NUMA1",4.44872376426798e-05,0.000240871665377346,0.000470145745181006
"ANO6",4.44782763628819e-05,0.000145828687255673,0.000470145745181006
"MAF1",4.42848724746533e-05,6.48906544145915e-05,0.000470145745181006
"RRBP1",4.4177670980915e-05,0.000172145097948979,0.00188058298072402
"C4orf3",4.41743479436641e-05,6.25344764911959e-05,0.000940291490362012
"STOM",4.38751435417213e-05,7.63981319844052e-05,0.000940291490362012
"ATG2B",4.37496793841053e-05,0.000158200880176863,0.000470145745181006
"PHC2",4.34304649935331e-05,3.18268139183315e-05,0.000470145745181006
"DGUOK",4.32415823080994e-05,7.79372792133949e-05,0.000470145745181006
"SRP14",4.31284991944381e-05,7.64954478085101e-05,0.000470145745181006
"CRBN",4.29500411732819e-05,0.000218717997407014,0.000470145745181006
"FMOD",4.28115220035926e-05,2.60585852536538e-05,0.000470145745181006
"GPRC5C",4.27018212114149e-05,0.0014369330943704,0.000470145745181006
"TIMM17B",4.25372513018118e-05,5.75668227627283e-05,0.000470145745181006
"ZNF559",4.23882762656173e-05,9.71266349378801e-05,0.000470145745181006
"SSU72",4.19370452496103e-05,3.80795492996769e-05,0.000470145745181006
"USP48",4.19370452496103e-05,3.80795492996769e-05,0.000470145745181006
"CYBRD1",4.19185766510296e-05,4.99984184033548e-05,0.000470145745181006
"TNRC18",4.15416787020926e-05,9.30462654261558e-05,0.000470145745181006
"FAM76A",4.05172658833024e-05,7.38187348605301e-05,0.000470145745181006
"DPT",4.01593201674755e-05,0.000113612704461191,0.000940291490362012
"PKIA",3.9359438579276e-05,0.000491696757219181,0.000470145745181006
"GSTM5",3.88886593676095e-05,0.000255307178441381,0.000470145745181006
"GGCT",3.84627146369375e-05,0.000136241301543451,0.000470145745181006
"SLC38A7",3.84345546264305e-05,0.000987692725923728,0.000470145745181006
"EPS8",3.83405797570179e-05,9.77495666112356e-05,0.000940291490362012
"H3F3A",3.78779006436646e-05,3.25760944380496e-05,0.000470145745181006
"FIBIN",3.7756992011294e-05,0.000121968307551974,0.000470145745181006
"SERF2",3.75041104366074e-05,7.80981519838229e-05,0.000940291490362012
"MT-ND1",3.72539028928353e-05,5.39294198912962e-05,0.000940291490362012
"GABARAPL2",3.69140045455151e-05,0.0001409108922714,0.00141043723554302
"GPR137",3.66781937096078e-05,0.000220667742071194,0.000470145745181006
"CCDC80",3.6138641667849e-05,0.000224940961351176,0.00141043723554302
"BTG1",3.55818535155039e-05,7.236847342033e-05,0.000470145745181006
"SKI",3.55125221655355e-05,3.18638000324934e-05,0.000470145745181006
"DUSP6",3.52871983983611e-05,9.51421242463805e-05,0.000470145745181006
"GOLGA4",3.51176330121018e-05,3.4252988734615e-05,0.000470145745181006
"PABPC5",3.48434028732169e-05,0.000205813138589808,0.000470145745181006
"ELP6",3.46916851612069e-05,9.11994049609302e-05,0.000470145745181006
"RCN1",3.41694472356035e-05,6.12596672793988e-05,0.000470145745181006
"CXorf36",3.3958407848274e-05,0.0012960198585395,0.000470145745181006
"TCF25",3.3749746070696e-05,0.000153949663240633,0.000940291490362012
"NORAD",3.33553311911234e-05,0.00200862541519813,0.000470145745181006
"ESD",3.32014168422827e-05,0.000132060352655754,0.000470145745181006
"EVI5",3.30894882110466e-05,0.00123541440267392,0.000940291490362012
"SCAMP3",3.29737716293667e-05,5.45361790672634e-05,0.000470145745181006
"C1R",3.25425069188703e-05,7.61769561353921e-05,0.000940291490362012
"EID1",3.24376611933241e-05,9.09210249549873e-05,0.000470145745181006
"WDR1",3.20867484596228e-05,5.37032034525282e-05,0.000470145745181006
"KLF12",3.2010368526415e-05,3.85648743253442e-05,0.000470145745181006
"FOXS1",3.19501263853781e-05,4.97139131850777e-05,0.000470145745181006
"MT-CYB",3.1909522926461e-05,9.14769037110274e-05,0.000940291490362012
"RPL34",3.18637086955166e-05,0.000161460403446894,0.000940291490362012
"DDX5",3.14869043532627e-05,0.00116130074731311,0.000940291490362012
"ATP5MPL",3.13844986419232e-05,8.70423274541084e-05,0.000940291490362012
"ZNF704",3.11131640697698e-05,0.000567320672048674,0.000470145745181006
"C15orf61",3.09812660128002e-05,0.00027988666291518,0.000470145745181006
"MACO1",3.09810663185429e-05,2.34893952029807e-05,0.000470145745181006
"COL6A2",3.0945280483584e-05,4.18807204964586e-05,0.000470145745181006
"SH3BGRL2",3.0797946684567e-05,0.000383828756249445,0.000470145745181006
"PARM1",3.05762610971434e-05,0.000135626243067926,0.000470145745181006
"RPS9",3.04361256520588e-05,4.64540558125564e-05,0.000470145745181006
"AKR1C1",3.00901303894443e-05,0.000240117039217773,0.000470145745181006
"SELENOW",2.99923176460236e-05,6.51206331379315e-05,0.000470145745181006
"ROCK2",2.95159095524785e-05,2.53151636326902e-05,0.000470145745181006
"ASPN",2.95129266195095e-05,3.34920194697785e-05,0.000470145745181006
"MITF",2.9468557051708e-05,0.000111643833639921,0.000470145745181006
"RPL37A",2.9378413815858e-05,0.000114997147710673,0.00141043723554302
"RPLP2",2.93210079573198e-05,3.71347244024802e-05,0.000470145745181006
"ALCAM",2.8899103915136e-05,0.000114682684635707,0.000940291490362012
"PACRGL",2.86445436605987e-05,0.000257367903237339,0.000470145745181006
"HDDC3",2.82609809158231e-05,0.000123909317130738,0.000470145745181006
"ARHGEF25",2.8196030358625e-05,0.000390660871349727,0.000470145745181006
"DKK3",2.81217877780153e-05,6.36794215173778e-05,0.000940291490362012
"HNRNPC",2.80682010721487e-05,0.000136205780153978,0.000940291490362012
"KRT8",2.80658297028428e-05,0.00181166213833486,0.000470145745181006
"RHOU",2.79656955136806e-05,0.000108437737716053,0.000470145745181006
"PIM1",2.78170106582038e-05,0.00114954599516347,0.000470145745181006
"ICMT",2.77782325296077e-05,3.77839388051243e-05,0.000470145745181006
"IGKC",2.75138747755698e-05,0.00179940357899712,0.000470145745181006
"JUND",2.72157000471415e-05,0.000175498964015151,0.00141043723554302
"MT-CO2",2.70669184647588e-05,0.000123760636680197,0.000940291490362012
"ZNF717",2.52223831726546e-05,0.000253124646656111,0.000470145745181006
